,Easting(m),Northing(m),Elevation(m)
298,343072.125,3801365.5,570.0
299,342743.6563,3801404.25,568.0
300,342321.0,3801589.0,571.0
301,341839.5313,3801579.75,584.0
302,341551.1563,3801597.25,584.5
303,341262.7813,3801614.75,585.0
304,341043.4688,3801898.0,623.0
305,340797.7813,3801668.25,597.0
306,340552.0938,3801438.5,571.0
307,340522.4063,3801822.0,595.0
308,340190.375,3802036.25,636.0
309,339932.1563,3802355.0,659.0
310,339689.7813,3802489.25,647.5
311,339447.4063,3802623.5,636.0
312,339207.5938,3802874.0,653.0
313,338967.7813,3803124.75,670.0
314,338663.0625,3802940.5,657.0
315,338499.2188,3803164.5,661.5
316,338335.375,3803388.25,666.0
317,338227.7188,3803844.25,693.0
318,337929.6875,3804200.25,733.0
319,337535.2813,3804103.25,792.0
320,337328.3125,3804386.0,747.5
321,337121.3438,3804668.75,703.0
